718475466223407104,Fri Apr 08 16:27:54 +0000 2016,15,like,1,,0
718475401983631360,Fri Apr 08 16:27:39 +0000 2016,13,,0,solemn,1
718544960027385856,Fri Apr 08 21:04:03 +0000 2016,18,,0,authoritarian,1
718407088179847168,Fri Apr 08 11:56:11 +0000 2016,12,love,1,,0
718407071545352193,Fri Apr 08 11:56:07 +0000 2016,18,lovable,1,,0
718406990414901248,Fri Apr 08 11:55:48 +0000 2016,18,,0,breaking,1
718249539325542405,Fri Apr 08 01:30:09 +0000 2016,5,awe,1,,0
718249505100066818,Fri Apr 08 01:30:01 +0000 2016,11,,0,breaking,1
718552306183090179,Fri Apr 08 21:33:14 +0000 2016,24,,0,problem,1
718441443400941568,Fri Apr 08 14:12:42 +0000 2016,15,,0,conservative,1
718267197005684738,Fri Apr 08 02:40:19 +0000 2016,5,interesting,1,,0
718266928582762498,Fri Apr 08 02:39:15 +0000 2016,17,,0,sad,1
718314766368972801,Fri Apr 08 05:49:20 +0000 2016,10,,0,unhappy,1
718236753769996288,Fri Apr 08 00:39:20 +0000 2016,23,fairness,1,,0
718236746689941504,Fri Apr 08 00:39:19 +0000 2016,7,,0,breaking,1
718584515292057600,Fri Apr 08 23:41:13 +0000 2016,14,,0,lost,1
718272581288206336,Fri Apr 08 03:01:42 +0000 2016,11,well,1,,0
718272554855751680,Fri Apr 08 03:01:36 +0000 2016,17,,0,sad,1
718571831893037060,Fri Apr 08 22:50:49 +0000 2016,25,,0,breaking,1
718367851934040065,Fri Apr 08 09:20:17 +0000 2016,6,lovely,1,,0
718367590150774784,Fri Apr 08 09:19:14 +0000 2016,3,amazing,1,,0
718366121230000128,Fri Apr 08 09:13:24 +0000 2016,18,tempting,1,,0
718365785387876352,Fri Apr 08 09:12:04 +0000 2016,6,like,1,,0
718365683688583169,Fri Apr 08 09:11:40 +0000 2016,8,,0,cheating,1
718394350397366272,Fri Apr 08 11:05:34 +0000 2016,14,liked,1,,0
718394122021769217,Fri Apr 08 11:04:40 +0000 2016,8,,0,cheating,1
718402766448623616,Fri Apr 08 11:39:01 +0000 2016,4,,0,cunts,1
718460330599432193,Fri Apr 08 15:27:45 +0000 2016,8,,0,despised,1
718439697681412096,Fri Apr 08 14:05:46 +0000 2016,18,tempting,1,,0
718439689628192768,Fri Apr 08 14:05:44 +0000 2016,17,,0,delusional,1
718338005736517632,Fri Apr 08 07:21:41 +0000 2016,4,,0,fuck,1
718576524325167104,Fri Apr 08 23:09:28 +0000 2016,20,,0,naughty,1
718304249160024064,Fri Apr 08 05:07:33 +0000 2016,15,happy,1,,0
718304216566140929,Fri Apr 08 05:07:25 +0000 2016,14,well,1,,0
718303939293245441,Fri Apr 08 05:06:19 +0000 2016,11,love,1,,0
718303884205289472,Fri Apr 08 05:06:06 +0000 2016,16,,0,sorry,1
718568784815091712,Fri Apr 08 22:38:43 +0000 2016,18,tempting,1,,0
718568753043103744,Fri Apr 08 22:38:35 +0000 2016,17,liked,1,,0
718568657190694913,Fri Apr 08 22:38:12 +0000 2016,14,,0,lying,1
718297891106856960,Fri Apr 08 04:42:17 +0000 2016,11,hot,1,,0
718297669391818755,Fri Apr 08 04:41:24 +0000 2016,22,thank,1,,0
718297534368784384,Fri Apr 08 04:40:52 +0000 2016,14,liked,1,,0
718297498922696707,Fri Apr 08 04:40:43 +0000 2016,4,,0,dying,1
718418577406033924,Fri Apr 08 12:41:51 +0000 2016,4,,0,cunts,1
718446606610251776,Fri Apr 08 14:33:13 +0000 2016,18,,0,idiot,1
718397398557417472,Fri Apr 08 11:17:41 +0000 2016,18,,0,cunts,1
718349244525060096,Fri Apr 08 08:06:20 +0000 2016,30,wonder,1,,0
718348364832706560,Fri Apr 08 08:02:51 +0000 2016,18,lovable,1,,0
718348197740089347,Fri Apr 08 08:02:11 +0000 2016,21,support,1,,0
718347655638867969,Fri Apr 08 08:00:02 +0000 2016,20,,0,breaking,1
718434458681085952,Fri Apr 08 13:44:57 +0000 2016,18,,0,breaking,1
718308823992283137,Fri Apr 08 05:25:43 +0000 2016,18,,0,breaking,1
718578258267090945,Fri Apr 08 23:16:21 +0000 2016,12,,0,conservative,1
718480898707034114,Fri Apr 08 16:49:29 +0000 2016,20,like,1,,0
718480890070962176,Fri Apr 08 16:49:27 +0000 2016,18,,0,breaking,1
718471655006334977,Fri Apr 08 16:12:45 +0000 2016,18,tempting,1,,0
718471646953213952,Fri Apr 08 16:12:43 +0000 2016,18,lovable,1,,0
